,AdvertiserID,Frequency,AveragePrice
1356,6fcd632d278babceca01666c91bb0a2b,2,600.0
1357,93c2d4ee8433a16881d65309009b64f0,2,750.0
1358,209c75489690182e1d31f4eab9d100fd,2,600.0
1359,4916823aa0ef7e86d3d01eabf2f041c7,2,265.0
1360,3824e7eee038877f4566a877898ef49f,2,575.0
1361,59887d02385bdb5a03e73c9108b648fb,2,500.0
1362,801cbb3ef8cf6f9f1fd4cad437ea0c21,2,235.0
1363,5dd0258ac5f659ef3e553c2a7adaf0b1,2,550.0
1364,b443d40a679f6143052d105e06caa151,2,200.0
1365,d92d7ec47187a662aacda2d4b4c7628e,2,950.0
1366,8f67730e2e4ec9a6bc13a7e73116fa0d,2,300.0
1367,98de0841fe44b1d1a6d4722e3ca2fb95,2,375.0
1368,ec278632a6843c835cb7e78d0f06e7be,2,475.0
1369,43722690334f79b1749cbc991caddebe,2,700.0
1370,da54229b07f961c426a0c8609120e040,2,425.0
1371,f8cfdca67f0aebfb5fc8eba5fcd52035,2,250.0
1372,fb55f28f48f0c95de6ce6542edf6218f,2,622.5
1373,774403f111b67dba27619ae4d4047b6a,2,450.0
1374,decff7abe526fd7f5cc8b9d20b2965ae,2,625.0
1375,f4b2ef23a38a4a94504ba92fc00ee673,2,447.5
1376,71b988a94afb1b59f342ada1d7d19cef,2,1037.5
1377,50992f5512322ff51869b4ea1aa241d3,2,675.0
1378,1955fdc9ccd84e43b63f69bfa743eab8,2,1125.0
1379,a1352ed0ab1484e12a4b466e7680e7f8,2,825.0
1380,399b2804fa4cfaa058535e2881162c94,2,350.0
1381,a8a8cec4317be1132580559ff073b484,2,400.0
1382,51bf2f173118e9728f863a244187707a,2,475.0
1383,38840678620308eadd98d8632df3d6d4,2,300.0
1384,817624d844b6765e4c7764bbbea48482,2,400.0
1385,712025b190fbd609ddf38efd7b1f0a30,2,675.0
1386,9c703ee3580e98fc73d80a7507370b8c,2,575.0
1387,c670031123b7444486cf57e2c9926e1b,2,625.0
1388,e5590fa2314e2ae59b4cd4b3aa73d0a5,2,350.0
1389,39a70dda4481801ebb702bda1ded507f,2,425.0
1390,28d291de8791a49d419d40427d9d9582,2,400.0
1391,a5b94f75b52e3aa2e4cf2b205e58ce9d,2,250.0
1392,aee49c5ed73e52c2a7fd3a38b56b85d3,2,500.0
1393,380646835432e481c321b1e03f23fc2f,2,600.0
1394,c2b7447614aa7f4d7285e436b8d93cd3,2,450.0
1395,b33baa58be6d152d07851c88890cd963,2,525.0
1396,a87cf6fbd265b7482b9ff37d391a9f6b,2,475.0
1397,90954ea9dfd96c422747221a203a0290,2,375.0
1398,330c08ed0bfcfecbf1df68c46ca56427,2,800.0
1399,be39e4cab68473b251d7d91109dd7276,2,600.0
1400,6deace47281f0d67235a1cb183e22c7e,2,600.0
1401,ba23333ac899faf491d1a95b6063ee5c,2,425.0
1402,82039a8f32b5d411799f008b0fca3675,2,425.0
1403,7b841572ac47c336e6c37c3b31ccda31,2,600.0
1404,f279a47d36431a6de5369c73b961f3f1,2,490.0
1405,833ff52c66a7374b77d8e258d8896b55,2,700.0
1406,afacf8312244283b1fc901b06d7979a0,2,700.0
1407,6e6df817bcd74a4ad97f8f3c9b3afe84,2,375.0
1408,dd327d0a08b78acabe7a4b8700a1814e,2,775.0
1409,cd701663ea6120cbb324569483a36e76,2,325.0
1410,1b655cce45505726c0dd4aad2cfe3c1b,2,340.0
1411,65bee27c2030e15aa38524959a6617c1,2,500.0
1412,2db23394851fb77629c46a528765c7d9,2,547.5
1413,57e3a8294b4a9b3e6e49fc91145d6c0d,2,600.0
1414,378afae70601e337fb48b4392d580e69,2,375.0
1415,f801145b2cea6ffdcaaf714e2c7cbf16,2,400.0
1416,61022cf23129ac3fc6472851ff5527cb,2,400.0
1417,644a02fc221524fc3ecaff5841265a9b,2,550.0
1418,3cb956c2741fec7dceb34ae2a6f871a8,2,800.0
1419,97a5c8f377b4a31b250e037c6b553f05,2,200.0
1420,3ff58e80be1c57eb1114b7925af7731c,2,600.0
1421,4d192e9d0e8ca8d9435dffd038578f2c,2,600.0
1422,3fc8b5c22beeb874bd338783e43d9575,2,500.0
1423,1d54c76f48f146c3b2d66daf9d7f845e,2,775.0
1424,c5bfd635db8dd4897dc42316d53e9e20,2,600.0
1425,8344cdd7d8077edf2d22f574cf23dc8f,2,375.0
1426,156dcb7ff9c3a63d24cba82db7ffa618,2,625.0
1427,e6fce4361663c6dab7d548910377e124,2,800.0
1428,0ce243a9be29bdbe6193c902730ee340,2,775.0
1429,0ccec1e9ff9da7d04bcde77efd9451f5,2,275.0
1430,c21d94280120ff3b4b889d4e9d1959ab,2,400.0
1431,66986687ad25921a5eabb4e6276e25f3,2,300.0
1432,eeeacf9666443a405a33fee3f7b79826,2,200.0
1433,d8787aee99fa76dcf0cd1c4fd904f516,2,310.0
1434,66f59d445d813f78d4cbcc580d0f3cce,2,600.0
1435,3a6aaaccb7e530366d54d6c3f6d5c842,2,595.0
1436,c064d68199f1eb4e91ed049341c8497e,2,822.5
1437,0497b2b0c0395df4a2e0dc743008ed79,2,700.0
1438,b20f9de7cb12642a1b9d6cd84e8d579f,2,512.5
1440,e63238de84d6500149e12d45cecd52ea,2,500.0
1441,db2e2bca8b1e48c829cc4527d7255775,2,400.0
1442,e0c641195b27425bb056ac56f8953d24,2,600.0
1443,b62503711f2bf185161a911c707ed056,2,1225.0
1444,79c663cbf578e25618e2fe90ed045552,2,430.0
1445,e839c57fb33e2a47276a2127e418a6d9,2,475.0
1446,e2449a37e460351651d7059d713874f4,2,350.0
1447,00ea19f1530921a9885a62a9012e7553,2,225.0
1448,d0ad0839af80ee4d4ab217e73ab92b92,2,600.0
1449,9dd0a295bfdb21edf57272f45e74d3c9,2,355.0
1450,6a638c84bc07987e3f73ae02583fb2de,2,525.0
1451,5e056c500a1c4b6a7110b50d807bade5,2,912.5
1452,0b8d4c0281696001ffa9335096042711,2,475.0
1453,e2f9fb2bce8075dfd11998019c7414f2,2,350.0
1454,146214394858674acc68d8e06394c403,2,325.0
1455,6751da78520178e4a50c1716f82a42bb,2,375.0
1456,d87cc43346c2f8cd05b83617257f53c0,2,625.0
1457,23714a25881591a13bba8556ebfe651e,2,472.5
1458,40a9a49ae4a7c7d9e8a83232a426e0f7,2,475.0
1459,8c92185199b17a61cd23a9b98b889135,2,550.0
1460,233509073ed3432027d48b1a83f5fbd2,2,812.5
1461,1b9b353b8944f6c1a503906c289074d8,2,650.0
1462,30ef30b64204a3088a26bc2e6ecf7602,2,550.0
1463,208e0a52a01c357881dbb969012ce6dd,2,575.0
1464,71b93b558ff77669801e86e9646dc43a,2,550.0
1465,74a4022c221bce5080d13b7c5b0c438a,2,500.0
1466,6bb7b8942c383491f277c1703aec0287,2,550.0
1467,337dc83ad7af11cdb014a15811e3bdbd,2,500.0
1468,e677f70e2bd43313e2c6f19efa06de2f,2,825.0
1469,5f39a1570f1faaba5bea18fd05d8283c,2,450.0
1470,b1009ccc29b0c21704bf318d6d162804,2,350.0
1471,2e1989f0f7fadd127fc84357c84d621a,2,350.0
1472,24f07e1c03b63d0e4b3f4d1d4d6ccf6f,2,550.0
1473,5e9422142820ff3b20740a2daae98702,2,1225.0
1474,b7df2d346c46492491dbffa7cac55eee,2,625.0
1475,6ed0437ccf73c4d75077e185ada64794,2,575.0
1476,0ea535fbe8b6a1762e886e1b45afb0ec,2,500.0
1477,dba079247ada489b8568b05688cf2921,2,510.0
1478,f336510f3efd703f661c3362e9df4b33,2,525.0
1479,ca5c2f94c1a764856e158db044f87add,2,412.5
1480,84414ea24d0180690fc694306d0538df,2,575.0
1482,311c31b4ea40b7060f5a74774f5ad654,2,625.0
1483,fa5162cf4218fd311a63c8904e95e1b6,2,900.0
1484,f7a58c216d35bb199f73e220ff4a66d3,2,350.0
1485,e191ccb5c13fceecfb742365738796a1,2,495.0
1486,fef783d1c99802e490127901a8a6653c,2,325.0
1487,54efce7277bcd676d493e70b666b1787,2,550.0
1488,af1f55114f3149d4a48cebbfc0ccc59d,2,675.0
1489,d833008df35f3c8589eebad1e8a80504,2,350.0
1490,6d16b98b8ec09235432e603e301f1134,2,350.0
1491,c60fe29d7d46a8e98ef91eca0bce824c,2,187.5
1492,10c9e5dd93076b69c6d088b9fffc7278,2,350.0
1493,598a3242360f1b7afc0b59475de711f7,2,650.0
1494,be60566ed0d24c65f55d2034d6896a3d,2,325.0
1495,338e2f7bd0bd07c7fa70d918295d823f,2,250.0
1496,c848831500c7c7d6b0fe67399e97e246,2,300.0
1497,2bc29058403e149bdce194ef14cf6889,2,550.0
1498,43b8e0e729c3335f520a0c707c99f138,2,450.0
1499,463f9a983f9584072e71cdcc075e2cf4,2,250.0
1500,51fdf281a3ee518deb6a93e54592d877,2,575.0
1502,a06100e16396f9f753eaabda17608887,2,475.0
1503,873107ece71767599df05bb92e47bad0,2,650.0
1504,e58bdc602126f03fcc5739825d2d6a2f,2,900.0
1505,f25cdc6b22d1382875d88f86bca144ed,2,550.0
1506,6def1b59652cc3dadf3188c801b7e783,2,475.0
1507,ae747402e1ec1dc9491abb696c0e3a76,2,175.0
1508,fbd44d951f718e04752c4bbb6ca41403,2,550.0
1509,3f2f87f033e47fb01fb204b6d0207441,2,500.0
1510,0b1b5dff3691f71d4c7c00991b4c13e4,2,750.0
1511,993624811c2ae21dd6d5233f0534fe05,2,450.0
1512,c548c34ad1bb31ba48eeb3603e6fa0e9,2,1000.0
1513,fce414c4ab3bf1551d9ecd7c80cc67d5,2,825.0
1514,c094dc0d7b4a5f3fdef71a9b40986d10,2,575.0
1515,3b40068dbe5cee9fdc6c6c24a4ae8f8a,2,350.0
1516,b1bc24b2acc65b2bcf81225873941bb1,2,572.5
1517,5f1499201762a9fbcaa875ddf7839426,2,600.0
1518,8622dfee45eed885ad25caa566f4c0d8,2,125.0
1519,e4fbe29010a634a68a6ff730a11566c7,2,550.0
1520,fa09ab66831ba4e0ef7b36e49c9208a5,2,375.0
1521,4fda4482801be74265aa7d932d036132,2,175.0
1522,66abfd25dba118d14e66ecedfa92bde3,2,612.5
1523,079ce45a8362799ac63769294b704499,2,785.0
1524,c7923d0ac6f09e1cfcbde712617720cf,2,550.0
1525,69f8025847ca8894162a8c69d16d327f,2,350.0
1526,29d3205b8581a26d1455f278c3d257bc,2,500.0
1527,ece0158a5691c4e1818758e04473ec1c,2,600.0
1528,0dbd58526cf8be7bc331fc9d5a0e27a6,2,947.5
1529,8172503a96c12d3511b72edba624eb60,2,400.0
1530,147ebe637038ca50a1265abac8dea181,2,475.0
1532,a0d321c549c51d40baf20b278b48bbce,2,300.0
1533,617b49cb03373deee8a1ef35397f063b,2,250.0
1534,666297f96804ee42f6e14417e2341854,2,287.5
1535,10a025f3a84dd12f4ad8db4876704765,2,425.0
1536,17f2907d54e9fc7917895836fa274342,2,550.0
1537,44859fc81c338d400e5a320140facfde,2,265.0
1538,04be166a9cc86153dbba4b3502031062,2,450.0
1539,9b5476c6adc28f07d42dfdf9882ca5c6,2,675.0
1540,af7804c3ce81923c0bd5b0e303f4ed32,2,287.5
1541,906539418a8c3615202873612be38dd9,2,250.0
1542,3c3e9051afb1307a9a6d4137d7b514e9,2,500.0
1543,a340eb36c22f7bc8a52e9587fa04030f,2,600.0
1544,90bc25cad47b29c178b388dfee4a2da1,2,410.0
1545,906eb4ff5b6348fd03ad4c3a21be39c7,2,550.0
1546,e19cca10bd58343979b81c0656b76be7,2,387.5
1547,81d8d11ab32f1380f04168631c1772fb,2,850.0
1548,82ab2ef259f76e5d5aa30311affd0178,2,362.5
1549,4ac1d15404a2a5e01dd4d7aa4ca03ce4,2,300.0
1550,d5f9c4dc77715f706f147b9721a62bf9,2,625.0
1551,91d50fb2b5cb3888bfcb72db40ee9bdc,2,575.0
1552,e80a86e0fd5fd3743d824c554359ff17,2,822.5
1553,999d4ab64704aa204ed5956094462a16,2,425.0
1554,47c55d3f34ad0c1cb873d683a7939173,2,350.0
1555,7bc8b6d753f102e7b3008c0c94256832,2,475.0
1556,d0f44c33573f0eb803d7fecc7d7f12d5,2,500.0
1557,aae48a4e6b6ef3a277c00098bbb7b52d,2,425.0
1558,14512bb9cebca0e9fc8c0004ead104ff,2,700.0
1559,3a2400e397730a7cbef4785da67c7293,2,525.0
1560,cf73dccba4662d6db23039d77954f3c9,2,650.0
1561,db97a6b1d519690f1f93fcc757ed3bd6,2,750.0
1562,6c788d159bd6e0965d242c455782b81c,2,550.0
1563,ee82be45033c23ff35a48d72430c9ba9,2,452.5
1564,c9a47931eee531aaf522ac694bcbba56,2,465.0
1565,9947bd412e952ad3bd2272ffab903692,2,450.0
1566,3f30a4a794a7497781130c9d232057ca,2,375.0
1567,6b2512d833ce342aa6173baf36bfd973,2,350.0
1568,7a8cff1c4024d960b59bb2aa413c035a,2,425.0
1569,48694e859162ffa3981611fd1b6c28c7,2,525.0
1570,f4fd051a5b3499729d1b5c67a140a217,2,547.5
1571,d65dd46b7ee209d92324b91a796b8696,2,250.0
1572,5b6c0c20baa2151ebe620ed6612bc29e,2,345.0
1573,fad6d9b2e7ab32c8384c3cfbdeaf5e6a,2,300.0
1574,088dab8a8c8d6cbb44bd418c4b98ed37,2,550.0
1575,96be3d79915fcb071d646d87d614e20b,2,400.0
1576,ae76e230ca0743284277761395936a5c,2,700.0
1577,adb8ceeafe2f101264361bbae7419d3e,2,425.0
1578,f954f88e75aef753027c25bc856e435e,2,600.0
1579,57fed3ab0c0fc271ab71462311e25f4b,2,525.0
1580,634c61ec879c9332a7fe2526b997b337,2,300.0
1581,0067566890eadb40b1922bc5f8f8a58f,2,550.0
1582,138062c16d8debb4aa3ad6d38b38eb0c,2,545.0
1583,77a51a543d54728b93662c37300b0307,2,500.0
1584,dffa287249bf8bf01cf76faf99ac7b77,2,600.0
1585,0fc1e28f6f657c10e5f91fde9521d837,2,750.0
1586,cdb34b4d58a3ab9472e7b77dd6b0aa8e,2,650.0
1587,999f636f27c132d5cd0fcd38c7ba26bc,2,725.0
1588,4608b956a54f0ec3e57ceaa5c51857e6,2,1000.0
1589,ce8a94b93e7637e6b1c0bfd98995e908,2,525.0
1590,0e7f02ba557a31f4f5a5055af9af00c3,2,475.0
1591,dc9105f4cd62cc2d81db73d9db1f208e,2,700.0
1592,bbd50bb2c7c6fed33b7d7d031886c409,2,600.0
1593,ccd38ad36649bcf07e6155f7edcee41c,2,1000.0
1594,d7cb262bbc7c1f108cd0ba1b31219da8,2,800.0
1595,d543930522fd724c5fd1df209838d089,2,250.0
1596,2c0aa9f9e06515e1e740a25b257408a3,2,525.0
1597,fa2b01d9829d32658cd3543de40b4ca8,2,380.0
1598,219a0a84b385faa0eb4533470c9497f6,2,375.0
1599,852d306cc09570221adaea1d9b0ecf4e,2,450.0
1600,b8f1bc88d799fd84ce5493610cdc3e37,2,425.0
1601,971dee374e5b5b777a587ea54ff7218f,2,600.0
1602,39bc4916fffebcd3200133d0d74c8ec9,2,797.5
1603,a300c7ddcac0da854b2f2d4de3f3feb6,2,600.0
1604,8e69bdf827bec5c8065399a5c91d3981,2,497.5
1605,d6de7aefda90fa80e67e0a7e7da42ae9,2,325.0
1606,8bed5d660790ad3df00348bf13491944,2,385.0
1607,5b632e53da6f86f2740fd5741ef3eb2e,2,525.0
1608,8c6473244d3cba12a62e3b837e61eaad,2,700.0
1609,6b576359cbb22ab4fea851460f61dccf,2,450.0
1610,6e11659c4025788aa89e1a8b06aa4f17,2,325.0
1611,3edbfcbe6bfb93ad562d6fe8e34e8bf0,2,750.0
1612,540955f09edbba5bff570dfc8e1926bd,2,700.0
1613,0d1b42329dd7b4db99d9de181acdb830,2,800.0
1614,90b59a92c77c967028f7907655ab2ab8,2,565.0
1615,b659da99d99df49ee66c10d4423e9f42,2,500.0
1616,3c383d6048008920d78056c8e8d27357,2,300.0
1617,9bce80844326ff5ed45d5121df73097c,2,475.0
1618,59139a91a16c9b09a388091bdfe639de,2,512.5
1619,3f6e0bc30bf8542ccfa68e087d049df8,2,495.0
1620,2151a9acfad2cad72725a1859f8ca776,2,550.0
1621,6f5e8eaaa4b058ce033eeab3cb58ff7e,2,410.0
1622,430d1915e3315fadba649d968c9be2a9,2,550.0
1623,b335fedbb4dca9bebc0462d589349fd5,2,400.0
1624,73708c863aeb05c7d0493078d81076eb,2,650.0
1625,745bf67107bda83c2b824e91fc4eb488,2,750.0
1626,521bfa51987196c36b9b49c8e1b308a6,2,275.0
1627,d2daca6d98c4839cce06df9a7fc55d66,2,975.0
1628,538febe1ce5bf63387e6cc7b7115e42e,2,725.0
1629,66a94a1be6d247b8336ec6b013554f2c,2,460.0
1630,df7b3d3b21f532e2eacf47b1de0fc933,2,385.0
1631,6425a5976b5755ad5f2f996018840c6b,2,750.0
1632,47bedcde591de3e157d8edf28df6ff82,2,525.0
1633,b264226cbf6ba172e1f38989dd1757d9,2,500.0
1634,ea02733c174240660107446ed3ad8295,2,400.0
1635,f1009d901d7a3c50389bdb1726451968,2,525.0
1636,ce3cb88c329c483277d683070029ab01,2,450.0
1637,704982a73bc4618f257ef9a27639e8f2,2,450.0
1638,0cae555f0d74a471a4285995a91374bf,2,550.0
1639,d052e923b5688272cee337bfeb35f7b6,2,425.0
1640,4e3901d7c1a1f3234a625742acbd77f2,2,525.0
1641,35134f23ba65c10772cf07ba21a5e629,2,425.0
1642,de707bcd6c72fd83fb44601f8fd01640,2,425.0
1643,3e6e586aefe6dc61ba2270ae8bef2cbc,2,350.0
1644,9de6d3365050d6895015c4624ffef59b,2,650.0
1645,2f94a71d2b8f06ecd7cd1a089ba75022,2,387.5
1646,e4a602fa266365d7315201f0c7b4610a,2,550.0
1647,147a7f21feda962997d9c36a7515ab61,2,550.0
1648,5928c54ebb1018cac9686c7643cbb4bd,2,475.0
1649,a02551bbc0a8fa5018722118a465612c,2,425.0
1650,7c4213ab29cf970595cdb87c8840abea,2,575.0
1651,05e9b0b03a1d0589a1f7e8d63a176d9f,2,775.0
1652,00b81f0d8bd5abab0ea9d4e628352e08,2,325.0
1653,e3b11dff296f3b8aea4ebd580ccf3675,2,360.0
1654,88a34a910a6c76a74de280bccd85e58d,2,375.0
1655,47686b0946db5212dd598fa6045c7494,2,500.0
1656,8a87a27f974c1e2b8487196ecd1b5816,2,500.0
1657,be6e4db21291d6f1af9b3e2c7ab72198,2,525.0
1658,599d5a00c116b8d54a309c045747f31f,2,447.5
1659,06a13fb911e9f9e955779056568d1cfc,2,325.0
1660,0f3440ccde304a09d14011089bbc690b,2,350.0
1661,5fb6037c9305720fa4dadf84045b1cc4,2,475.0
1662,1a3650aedfdd3a21444047ed2d89458f,2,500.0
1663,3a98ea2badd394269da20e2ddd9b2714,2,475.0
1664,51d5cbf8b253eb07a7fd6f6178669fa4,2,365.0
1665,59cc6f7fcca9a6b40450744ccf7ebe98,2,650.0
1666,101736c9b7e042227697a3f8b0cbafbd,2,525.0
1667,32d7bcd1f90f7568461335c1dfe5460f,2,225.0
1668,5212c0b3eb2750b432f68fbc253dbe94,2,325.0
1669,7ce5bcf0280514cf8293d50e010e2843,2,450.0
1670,1abb2db7afb198d53930226b1ecd4cc4,2,375.0
1671,e6d6d8901bfa3093b5edf37bbdb0b53e,2,575.0
1672,d1e4635d03e478a3e34eb414841e3dcd,2,500.0
1673,3ea7092df22bc4cb495ce07c7ae1bb5d,2,700.0
1674,7d9f068cd1d593e579c0eac7f9d2a713,2,550.0
1675,6f5d202eba21b581d55b823df60a6862,2,525.0
1676,271dddecab82cf8cc2a5da98bfc3e074,2,350.0
1677,349bd9cef652e49e6724c8c7aa354568,2,600.0
1678,7516eaaab2a84541944c682b30c31ccb,2,360.0
1679,50a72dccee0e08e021b875f838107fb3,2,450.0
1680,76d03225e6ac0c48df7efb5361b29c60,2,700.0
1681,4cbd61c44a599457007ce9e6a5ef9c29,2,450.0
1682,5865f2f034ea6493a5a8a5d3f3e73cde,2,800.0
1683,5c1854b9ef61fe2d924d4ba9ce6ebd11,2,400.0
1684,f21dc4e73109ee66998fac2ee09bbda0,2,475.0
1685,22ac423a44f9726a1e9e56988b295f56,2,550.0
1686,87e0ff4210233ce3f282ad49730c0faf,2,625.0
1687,c26820b8a4c1b3c2aa868d6d57e14a79,2,750.0
1688,74679e573a1d3af8ee874eca1b2234ec,2,675.0
1689,f1d19b75b69803d95057a451e49185c5,2,600.0
1690,10825411700e82e77fa46bea7381dca1,2,1100.0
1691,0db1175872ec1baa4b64b063646f9c37,2,525.0
1692,c7a2e5708a8c9381eda4960da5f93130,2,375.0
1693,534bf0fec43a39652ac366343a38f2f9,2,775.0
1694,b481bddb903e9e6a6f64672b585175fc,2,600.0
1695,3c1ed30cdfbf9995397b2359d5de62fa,2,824.5
1696,2ef0cd392dfff460c33d3a80c54d6dd0,2,350.0
1697,c43d5eb2a165c5692bc363a0357846fe,2,425.0
1698,3b173956c59caf66a23a8a8e44cd779d,2,300.0
1699,185f327182ca9161e57e79dc85312ea8,2,400.0
1700,58a29a2a79fbee21c217f216a9c35d3c,2,310.0
1701,bab36342207eb7222285d7718bee425b,2,700.0
1702,1414f06a35804e3b3004a9d01689b4f5,2,650.0
1703,1eb535f6902223c61dca62b077eb53b4,2,350.0
1704,f135e547a649c6a830a2e343e01a5e62,2,425.0
1705,ccc6c1bda954df95d0c4ffae0c8bfc17,2,500.0
1706,3654a4b90c48c0259c73c1490a19907b,2,600.0
1707,672ada51b4554ebd86736bea2e27d03b,2,875.0
1708,4445f9ed071b290cbdc9ddf0893c7116,2,495.0
1709,1f92a1ad89059ec794d3346ab79c949b,2,355.0
1710,7574fa3a982196ed798aab06292da496,2,350.0
1711,a1f86f9f76136e86e9a430b153d73d6d,2,200.0
1712,9c95ed38b43265e7805bd82935b8f1a5,2,340.0
1713,fe13865bf67a4aa3b1de5307c18724a6,2,475.0
1714,d287e9a0022e48c1f876f473e5bf34f2,2,400.0
1715,fdfad65c87ee034b60c07722e66dd32e,2,825.0
1716,298923c8190045e91288b430794814c4,2,875.0
1717,69e01e516dd465315b5db3b6e7054689,2,500.0
1718,4854d702a050eb42a85515555b434901,2,550.0
1719,625f39d7360dcb1bafdf2d04f34dfd76,2,385.0
1720,2df6d8600caaa3309ecba23b4f17c401,2,345.0
1721,d6d8375d7a791a383dccd993e8480c1b,2,300.0
1722,0f23cccd0ea0b242e6e208a1c6ff7c98,2,600.0
1723,1d66a2a5208aa9180a062d58450aa8f2,2,375.0
1724,47805f8cae4f74c5f354d77b3ce24e8f,2,475.0
1725,d24e555f52e338ab33db075528518ad9,2,350.0
1726,d9b63804504064992e503d6255f8bc2e,2,495.0
1727,50177f8a9ab8866cb77c77ae1e47c5fa,2,600.0
1728,b2c23f164518415ec8f3c1c8d0af542d,2,450.0
1729,a355762fdef10d04c1be03f647d7884e,2,600.0
1730,acc477b89b5b22d64bf9cdb35c9a4304,2,575.0
1731,c583102c9e74c65d3429a1facd6599a6,2,350.0
1732,597235cd4fa502c38c56c3c794ff6b96,2,825.0
1733,a4b902057e99d4e5e14e04e3cb6e2fd0,2,750.0
1734,878503f314b4e690ae2f2c637bbcf1f9,2,275.0
1735,b600b0b794e8ad65ecff0c5cef61581e,2,425.0
1736,dbc7eb7e9456cd089e980c080aeb43fa,2,350.0
1737,ef2af24bcb0030dc58942718bd5fd6ea,2,850.0
1738,8b4d7778ec305e3630e2c260af49941d,2,550.0
1739,fff6b0bf8804dd797018719c920ff0b3,2,595.0
1740,9710c06956e6448f5247fb962094af92,2,475.0
1741,d20e547aca14e4ffb4fa24a6ff3e3d27,2,800.0
1742,0d9ed11677447cc962f111ef83c792f8,2,500.0
1743,6ec617ad862ca7fb111428ef8b85adbf,2,350.0
1744,b072d9e5646e6dfbaea863b7c7332d25,2,775.0
1745,0cebb06215fed88583a4097f619b66da,2,700.0
1746,249b432d480517f2393d4d687970f36e,2,862.5
1747,3fd4a882f2b7f67bda3273f73b1e558e,2,550.0
1748,62d7fe1f390a2512ab8e55792a5af346,2,550.0
1749,8457925f13b38df6658d399653612845,2,545.0
1750,df5f451eca43e2a1f843d598d92c1ed4,2,550.0
1751,d6dee97af59164b2d3a186e03d8ebdf0,2,395.0
1752,971c570a3f922bed2289f0d212596d0a,2,475.0
1753,f94b2f9f28f0baf3fbad1fd24a7fa061,2,250.0
1754,af10fd68ed1a09e1a616f3b11a058856,2,650.0
1755,97f8c2b99c653828e20e87f12851c196,2,750.0
1756,384a5bea28784fcf78f5b8ba32987f45,2,575.0
1757,61bd060b07bddfecccea56a82b850ecf,2,450.0
1758,bdb35031abdf9710ead42baf44c30c7b,2,625.0
1759,b706696fb29e501f00c812d153baac26,2,600.0
1760,a6c341acd5c475a5803ddf0c9d21fbd4,2,350.0
1761,ca3af36a710affdaba83d119bcb762a3,2,335.0
1762,9f43cd9694b8c6857259caeb3617ac12,2,300.0
1763,f9a93f419eaf54b67e15f116a3f298cf,2,625.0
1764,0861e635f77f2c36eb687f3b2b44480c,2,572.5
1765,e679fa416f86d85f3fc0b2bf607a02cf,2,350.0
1766,74df0f0efabaa854cc7d8bd6e65452e7,2,775.0
1767,ee624e189930ea356ff740e31bb800de,2,650.0
1768,aecc43d455d3d2465340c30a3875c170,2,600.0
1769,5801598a89d885493f0c6bc9e37fcd59,2,700.0
1770,dce216c6324d02abb21ea72a3ff17efc,2,650.0
1771,b854aceb05277fe526d2a20bdb00e1f7,2,475.0
1772,ad8ad11135a84861fb23e861c07aa626,2,595.0
1773,d86807242b70c4f2243374673998b8ca,2,450.0
1774,62c14c5263beb19dfd963ccac63bd313,2,400.0
1775,86a6c17c4de9112e0ed61a704ce87d47,2,460.0
1776,b323c8edba96b335f0761d1dd004b26c,2,475.0
1777,a6ec52a5a30990e34cc2ec170b5eada1,2,625.0
1778,cf4b5e5e447d9ae9f5c73e3af0d16aa2,2,425.0
1779,a363b99c002f6f6765fa7b52603eac9f,2,400.0
1780,c3e75cb903e685a232eff3f7ae2597d1,2,575.0
1781,0c513093a59ace0cd0020d2d3291db0e,2,650.0
1783,fc960c900738ab6f96c584c6a19b84a3,2,325.0
1784,3e8656127dddb5252560d2d22af73e5a,2,547.5
1785,b9a67663f5f4d9e4a3274018e3c9f355,2,900.0
1786,69ce2440610a72ed2c568a0882774985,2,300.0
1787,ae87b1ad35cabe2d5398f53bf9802ba5,2,350.0
1788,cb1c3b5b969bef8dfa253d0258fc77af,2,550.0
1789,35d22e81c88fe135875f12065badbce1,2,900.0
1790,427957fe5262bd96650e49fe48635b3d,2,512.5
1791,edf97801eeb163659d30347951875212,2,825.0
1792,91134ebb95fe6dd30ee7d1093b546d8f,2,315.0
1793,3408ce230943c4ef357023f35e2e719b,2,400.0
1794,cd4b5ad29375f7590ea313ac8dcba395,2,475.0
1795,4430040b6f530f7e34ea0253865bbdb0,2,575.0
1796,5827b69253d665bb1759c5dc5f13bd52,2,575.0
1797,f92d608258bc1b488e8636586922488d,2,525.0
1798,7d394da98f2628be786eb7c1941e886f,2,610.0
1799,c0892e511193d5636c7a5484745c676d,2,525.0
1800,783a6fa99f78cf75d84e652cf6a9c87e,2,465.0
1801,12af5c168e338d7fcb44d55ce38a7091,2,447.5
1802,dbaf25e052cd493640d30c7ef9a7a003,2,700.0
1803,d8716fc56cf026ae23419c72bda8e35d,2,450.0
1804,16331e6f1d7a05640211ad6a4234651f,2,440.0
1805,59903993e3a64fd713559d0574a92336,2,425.0
1806,0452921f6971a1b5afd3565e8d94d852,2,825.0
1807,f775579679b96581071be8b820efa667,2,440.0
1808,e95282a9c3230cf46db4aea43c870999,2,250.0
1809,153161cb91249cd5657ef96cbf07deb7,2,350.0
1810,1bb78902a604f68eb9dae8235ba294cb,2,450.0
1811,fbafb1a48efd7636529c43114b0c1d07,2,750.0
1812,1713c772788dbf60b7af3863e2918873,2,650.0
